"","column_label","contrast","ratio","SE","df","lower.CL","upper.CL","null","t.ratio","p.value","test"
"1","1","Lake222 Year2014 / Lake239 Year2015",5.43913729014983,0.74530103830129,124,3.56485126696956,8.29886361184646,1,12.359883773673,1.21014309684142e-14,"Mass"
"2","1","Lake222 Year2014 / Lake239 Year2014",3.7629098815155,0.515614975707008,124,2.4662392844736,5.74132885869962,1,9.67113141437891,8.43769498715119e-14,"Mass"
"3","1","Lake239 Year2015 / Lake222 Year2022",0.166992766859815,0.0302704160431389,124,0.0954915736479567,0.292031884261375,1,-9.87381382133728,8.44879721739744e-14,"Mass"
"4","1","Lake239 Year2012 / Lake222 Year2014",0.274248880214668,0.0375791167373397,124,0.179744767588191,0.418440265651109,1,-9.44144221502476,9.07052211118753e-14,"Mass"
"5","1","Lake222 Year2014 / Lake222 Year2015",3.62369830062054,0.496539425624374,124,2.37499897299462,5.52892423248637,1,9.39601910659725,9.42579347906758e-14,"Mass"
"6","1","Lake222 Year2012 / Lake239 Year2015",3.4656195498056,0.47487859030604,124,2.27139297721581,5.28773267526645,1,9.07050536198917,1.44884104713583e-13,"Mass"
"7","1","Lake239 Year2014 / Lake222 Year2022",0.241381434584531,0.0437546882260908,124,0.138029289958575,0.422120529487421,1,-7.84130808427148,4.91444662742424e-11,"Mass"
"8","1","Lake239 Year2012 / Lake222 Year2022",0.24909932145219,0.0451536928108464,124,0.142442613817376,0.435617335887248,1,-7.66767936989186,1.23289267683901e-10,"Mass"
"9","1","Lake222 Year2015 / Lake222 Year2022",0.250654582710977,0.0454356116402936,124,0.143331959792223,0.438337129591269,1,-7.63334272741338,1.47781897830157e-10,"Mass"
"10","1","Lake222 Year2012 / Lake239 Year2014",2.3975886898743,0.32853102333321,124,1.57139756230254,3.6581649760167,1,6.3817530026951,8.79798822683853e-08,"Mass"
"11","1","Lake222 Year2012 / Lake239 Year2012",2.32330378955521,0.318352090464906,124,1.52271068295151,3.5448234250902,1,6.15206380334093,2.68809651426949e-07,"Mass"
"12","1","Lake222 Year2012 / Lake222 Year2015",2.30888815694556,0.316376779789957,124,1.51326256950422,3.52282850888857,1,6.10664069491342,3.34438880811305e-07,"Mass"
"13","1","Lake222 Year2014 / Lake239 Year2022",3.04769090596522,0.723324626942316,124,1.46608560870869,6.33552352136126,1,4.6954002924268,0.000183317620518153,"Mass"
"14","1","Lake222 Year2022 / Lake239 Year2022",3.3553917904261,0.890349617965437,124,1.4805363672718,7.60444276556699,1,4.56217609860915,0.000314119124822043,"Mass"
"15","1","Lake222 Year2012 / Lake222 Year2014",0.637163462684012,0.0873077043239993,124,0.417601699690365,0.972163854889713,1,-3.28937841168382,0.0277212219287358,"Mass"
"16","1","Lake222 Year2012 / Lake222 Year2022",0.578733397505506,0.104905745619851,124,0.33093746447606,1.01207140726279,1,-3.01715626319407,0.0598616984696405,"Mass"
"17","1","Lake222 Year2015 / Lake239 Year2015",1.50099065620844,0.205674141849409,124,0.983760504112359,2.29016405985712,1,2.96386466707574,0.068956500049334,"Mass"
"18","1","Lake239 Year2012 / Lake239 Year2015",1.49167731115744,0.204397975176958,124,0.977656468098244,2.27595405260315,1,2.91844155864824,0.0775972015890278,"Mass"
"19","1","Lake222 Year2012 / Lake239 Year2022",1.94187729083538,0.460876023947188,124,0.934136183036026,4.03676410478655,1,2.7962767809746,0.105354545542799,"Mass"
"20","1","Lake239 Year2014 / Lake239 Year2015",1.44546041797824,0.198065077764,124,0.947365570587046,2.20543777904778,1,2.68875235929407,0.135898969204234,"Mass"
"21","1","Lake239 Year2015 / Lake239 Year2022",0.560326158981964,0.132985175471162,124,0.269543776981644,1.16480301624943,1,-2.44058193145579,0.231504741016181,"Mass"
"22","1","Lake239 Year2014 / Lake239 Year2022",0.809929283966211,0.192224807321455,124,0.38961486053932,1.68367665473021,1,-0.888230033033114,0.986639466796526,"Mass"
"23","1","Lake239 Year2012 / Lake239 Year2022",0.835825818201391,0.198370968970623,124,0.402072336487198,1.73751023130702,1,-0.755618911956035,0.994950884960954,"Mass"
"24","1","Lake222 Year2015 / Lake239 Year2022",0.841044329061093,0.199609505796454,124,0.404582690688578,1.7483584437138,1,-0.729393868077987,0.995942302648656,"Mass"
"25","1","Lake222 Year2014 / Lake222 Year2022",0.908296585412519,0.164644948688587,124,0.51939177912369,1.58840151159877,1,-0.53061990739406,0.999472700367518,"Mass"
"26","1","Lake239 Year2014 / Lake222 Year2015",0.963004274543272,0.131956236332823,124,0.631160205207491,1.46932145774898,1,-0.275112307781671,0.999993791149834,"Mass"
"27","1","Lake239 Year2012 / Lake239 Year2014",1.03197382135433,0.14140682970956,124,0.676363362108309,1.57455301044253,1,0.229689199354169,0.999998213283336,"Mass"
"28","1","Lake239 Year2012 / Lake222 Year2015",0.99379520118098,0.136175381459919,124,0.651340808854761,1.51630127955113,1,-0.0454231084275022,0.999999999978076,"Mass"
"29","2","Lake222 Year2012 / Lake222 Year2015",0.0945386433986606,0.0266425593081435,65,0.0413252387588945,0.21627352591485,1,-8.36979290953734,9.768863495907e-11,"massnorm.N.excr"
"30","2","Lake222 Year2015 / Lake222 Year2022",16.86007418358,6.13823731925099,65,5.788558650789,49.1075790407818,1,7.75936743912073,1.16613174672153e-09,"massnorm.N.excr"
"31","2","Lake239 Year2012 / Lake222 Year2015",0.123787478454525,0.0370792183602766,65,0.0513666626779939,0.298312933393943,1,-6.97467363332765,2.85514000220033e-08,"massnorm.N.excr"
"32","2","Lake222 Year2015 / Lake239 Year2022",9.94594243393919,4.71053027780638,65,2.47547323377224,39.9607515644556,1,4.85029630331996,0.000114058593285393,"massnorm.N.excr"
"33","2","Lake239 Year2015 / Lake222 Year2022",7.48668171186949,3.31985986615973,65,2.03604207265307,27.5290986407783,1,4.53983955549117,0.000347899340940039,"massnorm.N.excr"
"34","2","Lake222 Year2012 / Lake239 Year2015",0.212901870582985,0.0806527345669025,65,0.0699957848459216,0.64757051581764,1,-4.08346968247569,0.00166452525060068,"massnorm.N.excr"
"35","2","Lake239 Year2012 / Lake239 Year2015",0.278770508759942,0.109330739278268,65,0.0881246672868998,0.881852935697031,1,-3.25701700490313,0.0211914433380439,"massnorm.N.excr"
"36","2","Lake239 Year2015 / Lake239 Year2022",4.41647554552266,2.37176645943975,65,0.912469054253793,21.3763482205442,1,2.76586109478703,0.0762105866237809,"massnorm.N.excr"
"37","2","Lake222 Year2015 / Lake239 Year2015",2.25200894501096,0.859475713488643,65,0.734282110313601,6.90680627673659,1,2.12714788051419,0.286596970528312,"massnorm.N.excr"
"38","2","Lake239 Year2012 / Lake222 Year2022",2.08706606974161,0.782867490455209,65,0.69370465124315,6.279105627533,1,1.961479124728,0.375412053809724,"massnorm.N.excr"
"39","2","Lake222 Year2012 / Lake222 Year2022",1.59392854091644,0.575582659446298,65,0.552019696936164,4.60238684896383,1,1.29102616605293,0.788829721605902,"massnorm.N.excr"
"40","2","Lake222 Year2022 / Lake239 Year2022",0.589910953275965,0.309514400705811,65,0.126378947521869,2.75358308973683,1,-1.00591563156794,0.914340593645977,"massnorm.N.excr"
"41","2","Lake222 Year2012 / Lake239 Year2012",0.763717336995362,0.226010410586422,65,0.320283279136012,1.82108842022814,1,-0.910868499592437,0.942369305303475,"massnorm.N.excr"
"42","2","Lake239 Year2012 / Lake239 Year2022",1.23118313475119,0.593611900882627,65,0.298848729898207,5.07217116770778,1,0.431352634972773,0.998018503060606,"massnorm.N.excr"
"43","2","Lake222 Year2012 / Lake239 Year2022",0.940275905025783,0.443191268246505,65,0.235594116771484,3.75272010051768,1,-0.130652406456176,0.999994416429292,"massnorm.N.excr"
"44","3","Lake239 Year2012 / Lake222 Year2014",5.86760670022533,1.16090684434646,120,3.1869237397681,10.8031478629088,1,8.94336883850114,2.57904808620424e-13,"massnorm.P.excr"
"45","3","Lake222 Year2012 / Lake239 Year2012",0.189416160128841,0.0374760150019858,120,0.102879229684419,0.348743685465098,1,-8.40943921366409,2.88535861869832e-12,"massnorm.P.excr"
"46","3","Lake222 Year2014 / Lake239 Year2015",0.206443098360537,0.0403310057360438,120,0.112991463454286,0.377185599316898,1,-8.0759593775479,1.6610046671417e-11,"massnorm.P.excr"
"47","3","Lake222 Year2012 / Lake239 Year2015",0.229444891414151,0.0448246674517991,120,0.125580919240604,0.41921144162982,1,-7.5352278272232,2.83200685124996e-10,"massnorm.P.excr"
"48","3","Lake222 Year2014 / Lake222 Year2015",0.263044245735197,0.0513886832150331,120,0.143970684972679,0.480599750063903,1,-6.83570683533412,1.01047551437361e-08,"massnorm.P.excr"
"49","3","Lake222 Year2014 / Lake239 Year2014",0.263275162518033,0.0520890294337339,120,0.142994905484685,0.48472923538049,1,-6.74528461596862,1.5881283066399e-08,"massnorm.P.excr"
"50","3","Lake222 Year2012 / Lake222 Year2015",0.292352512043904,0.0571143861617388,120,0.160011831069728,0.534147948479734,1,-6.29497528500943,1.45064805834316e-07,"massnorm.P.excr"
"51","3","Lake222 Year2012 / Lake239 Year2014",0.292609157466223,0.0578927646271766,120,0.158927330689502,0.538737539110688,1,-6.21135499113158,2.1704804931133e-07,"massnorm.P.excr"
"52","3","Lake239 Year2012 / Lake239 Year2022",3.32282241421698,1.11471137199135,120,1.18039215072979,9.35379720171512,1,3.5794857671872,0.0113593181239651,"massnorm.P.excr"
"53","3","Lake239 Year2012 / Lake222 Year2022",2.47402083811727,0.635860167140188,120,1.11954671335111,5.46719402990993,1,3.52448348197278,0.0135507718815349,"massnorm.P.excr"
"54","3","Lake222 Year2014 / Lake222 Year2022",0.42164053668121,0.108367891650913,120,0.190801253483489,0.931758774782907,1,-3.36012505985487,0.0225772160923439,"massnorm.P.excr"
"55","3","Lake239 Year2015 / Lake239 Year2022",2.74312606662031,0.916230137520304,120,0.978866532051025,7.68719776495493,1,3.02116616923859,0.0594815248614898,"massnorm.P.excr"
"56","3","Lake222 Year2012 / Lake222 Year2022",0.46861952723491,0.120442191238578,120,0.212060239527832,1.03557489982486,1,-2.94910584301756,0.0719517530501886,"massnorm.P.excr"
"57","3","Lake239 Year2015 / Lake222 Year2022",2.04240558308638,0.52102575526658,120,0.929696500846806,4.48686271489986,1,2.79936193969785,0.104880231223748,"massnorm.P.excr"
"58","3","Lake222 Year2015 / Lake239 Year2022",2.15286763944928,0.719078221507291,120,0.7682366865439,6.03308739893542,1,2.29574536957741,0.304643645608486,"massnorm.P.excr"
"59","3","Lake239 Year2014 / Lake239 Year2022",2.15097937447046,0.721591728580564,120,0.764109197994836,6.05504066897598,1,2.28312641693356,0.311561682548005,"massnorm.P.excr"
"60","3","Lake239 Year2012 / Lake222 Year2015",1.54344017873156,0.301528581948286,120,0.844763355781723,2.81997031360158,1,2.22159486176531,0.346520394834916,"massnorm.P.excr"
"61","3","Lake239 Year2012 / Lake239 Year2014",1.54479510759372,0.305637938113611,120,0.839037865520025,2.84420050931366,1,2.19808422253251,0.36038950500895,"massnorm.P.excr"
"62","3","Lake222 Year2015 / Lake222 Year2022",1.60292628908397,0.408912846362558,120,0.729646929296361,3.52139176507503,1,1.84956316108563,0.587877073888919,"massnorm.P.excr"
"63","3","Lake239 Year2014 / Lake222 Year2022",1.60152037377369,0.41161456559158,120,0.724721814464439,3.53910625625038,1,1.83239745853196,0.599492684937023,"massnorm.P.excr"
"64","3","Lake222 Year2014 / Lake239 Year2022",0.566299444386649,0.189977179613717,120,0.201170973283614,1.59414181617795,1,-1.69502541746623,0.690443935310121,"massnorm.P.excr"
"65","3","Lake222 Year2012 / Lake239 Year2022",0.629396262491026,0.211144347734554,120,0.22358534863746,1.77176034857278,1,-1.38013090412614,0.864552334245762,"massnorm.P.excr"
"66","3","Lake222 Year2015 / Lake239 Year2015",0.784822712177327,0.151345579704666,120,0.432906842014587,1.42281578799492,1,-1.25646568188041,0.912724843351102,"massnorm.P.excr"
"67","3","Lake239 Year2014 / Lake239 Year2015",0.784134349727716,0.153189557838679,120,0.429176312621387,1.43266685588339,1,-1.24474410477263,0.916627647431491,"massnorm.P.excr"
"68","3","Lake239 Year2012 / Lake239 Year2015",1.21132690715556,0.236646479483637,120,0.662989468032633,2.21317674978034,1,0.981342319551535,0.976273737894504,"massnorm.P.excr"
"69","3","Lake222 Year2022 / Lake239 Year2022",1.34308586371716,0.501553875365297,120,0.424383656561887,4.25058696164424,1,0.789884905483711,0.993365053258551,"massnorm.P.excr"
"70","3","Lake222 Year2012 / Lake222 Year2014",1.11141953030294,0.219894516723396,120,0.603654857410319,2.04629078549628,1,0.533929624837039,0.999449651447794,"massnorm.P.excr"
"71","3","Lake239 Year2014 / Lake222 Year2015",0.99912290707324,0.195190016116743,120,0.54684491919293,1.82546559070487,1,-0.00449156255885906,1,"massnorm.P.excr"
"72","4","Lake239 Year2012 / Lake222 Year2015",0.0905590757247156,0.0345933330885325,65,0.0294971313175335,0.27802521227683,1,-6.28735368003244,4.54832487561951e-07,"massnorm.NP.excr"
"73","4","Lake222 Year2015 / Lake222 Year2022",10.0920954664411,4.68567451361421,65,2.58155523983892,39.4531131203357,1,4.97909676816128,7.10796466457664e-05,"massnorm.NP.excr"
"74","4","Lake222 Year2012 / Lake239 Year2012",3.72164662736759,1.40455096391399,65,1.22869867156455,11.2726203255026,1,3.48215363968268,0.0110680383082858,"massnorm.NP.excr"
"75","4","Lake222 Year2012 / Lake222 Year2015",0.337028878748414,0.121126805581965,65,0.11731081742966,0.968269317350222,1,-3.02615189393868,0.0396535475381667,"massnorm.NP.excr"
"76","4","Lake239 Year2012 / Lake239 Year2015",0.227586809147436,0.11382800313423,65,0.0523980512650605,0.988505382307017,1,-2.95954722750337,0.0471315347114238,"massnorm.NP.excr"
"77","4","Lake222 Year2012 / Lake222 Year2022",3.40132761927658,1.56636832806771,65,0.879756407160335,13.1502646408636,1,2.65824390036645,0.0980755972044991,"massnorm.NP.excr"
"78","4","Lake222 Year2015 / Lake239 Year2022",4.43265603338526,2.67728413010689,65,0.752330680529999,26.1167595829866,1,2.46526700382066,0.149876643758268,"massnorm.NP.excr"
"79","4","Lake239 Year2015 / Lake222 Year2022",4.01574608383578,2.27092713634352,65,0.76311564907931,21.1320743183533,1,2.45837178040973,0.152058773803742,"massnorm.NP.excr"
"80","4","Lake222 Year2015 / Lake239 Year2015",2.51313087425121,1.22316536949576,65,0.601901921325269,10.4931161827967,1,1.89338570550352,0.415449758367964,"massnorm.NP.excr"
"81","4","Lake239 Year2012 / Lake239 Year2022",0.401417233388953,0.246821239007929,65,0.0659874224535145,2.4419167967222,1,-1.48445551494858,0.675232538432023,"massnorm.NP.excr"
"82","4","Lake222 Year2022 / Lake239 Year2022",0.439220580911569,0.293889219341421,65,0.0615709518404868,3.13320994608114,1,-1.22961394825314,0.820763609128804,"massnorm.NP.excr"
"83","4","Lake239 Year2015 / Lake239 Year2022",1.76379832773571,1.2079573280878,65,0.23608128329589,13.1775992467144,1,0.828590506658185,0.96112215639564,"massnorm.NP.excr"
"84","4","Lake222 Year2012 / Lake239 Year2022",1.49393309280923,0.897994359731524,65,0.255723229029931,8.72754537887254,1,0.66780277068389,0.984846316884838,"massnorm.NP.excr"
"85","4","Lake222 Year2012 / Lake239 Year2015",0.846997680696905,0.409193205696542,65,0.205013906396014,3.49929955346621,1,-0.34372556811438,0.999337345522193,"massnorm.NP.excr"
"86","4","Lake239 Year2012 / Lake222 Year2022",0.913930837566495,0.437191757800446,65,0.224319445310078,3.72357186734479,1,-0.188141980305117,0.999965801806644,"massnorm.NP.excr"
